Shaft	O
by	O
tightening	O
the	O
Slotted	O
Nut	O
-LRB-	O
item	O
36	O
-RRB-	O
.	O
Set	O
Pre	O
-	O
Load	O
at	O
14	O
''	O
to	O
16	O
''	O
lbs	O
of	O
rolling	O
torque	O
,	O
After	O
Set	O
use	O
a	O
coated	O
Hammer	O
or	O
a	O
Brass	O
Drift	O
Pin	O
to	O
tap	O
Shaft	O
to	O
be	O
sure	O
Bearing	O
Cones	O
are	O
seated	O
in	O
Bearing	O
Cups	O
and	O
straight	O
on	O
Shaft	O
,	O
then	O
recheck	O
Bearing	O
Pre-Load	O
.	O
Coat	O
Lower	O
Seal	O
-LRB-	O
item	O
13	O
-RRB-	O
ID	O
with	O
a	O
light	O
coat	O
of	O
grease	O
and	O
install	O
it	O
into	O
lower	O
end	O
of	O
Main	O
Housing	O
.	O
Drive	O
Seal	O
Protector	O
-LRB-	O
item	O
26	O
-RRB-	O
into	O
lower	O
end	O
of	O
Main	O
Housing	O
over	O
Output	O
Shaft	O
.	O
Install	O
Input	O
Shaft	O
-LRB-	O
PTO	O
-RRB-	O
Second	O
,	O
Bearings	O
,	O
2	O
Gears	O
and	O
Bearing	O
Caps	O
into	O
Main	O
Housing	O
-LRB-	O
item	O
1	O
-RRB-	O
.	O
Install	O
External	O
Retaining	O
Ring	O
-LRB-	O
item	O
24	O
-RRB-	O
onto	O
Input	O
Shaft	O
-LRB-	O
item	O
8	O
-RRB-	O
,	O
Install	O
Output	O
Gear	O
-LRB-	O
item	O
11	O
-RRB-	O
onto	O
back	O
side	O
of	O
Input	O
Shaft	O
till	O
it	O
seats	O
against	O
shoulder	O
on	O
shaft	O
.	O
Slide	O
Inner	O
Input	O
Bearing	O
Cone	O
-LRB-	O
item	O
17	O
-RRB-	O
onto	O
back	O
Side	O
of	O
input	O
shaft	O
till	O
it	O
seats	O
against	O
gear	O
.	O
Bolt	O
Rear	O
Bearing	O
Cap	O
-LRB-	O
item	O
4	O
-RRB-	O
with	O
Shims	O
-LRB-	O
item	O
39	O
a/r	O
-RRB-	O
using	O
Bolts	O
-LRB-	O
item	O
27	O
-RRB-	O
into	O
back	O
of	O
Main	O
Housing	O
.	O
Snug	O
Bolts	O
for	O
now	O
do	O
not	O
Torque	O
them	O
.	O
from	O
the	O
Inside	O
slide	O
Inner	O
Bearing	O
Cup	O
-LRB-	O
item	O
16	O
-RRB-	O
into	O
Housing	O
till	O
it	O
seats	O
against	O
rear	O
bearing	O
cap	O
.	O
With	O
Main	O
Housing	O
laying	O
on	O
its	O
back	O
,	O
Stick	O
one	O
hand	O
in	O
through	O
Side	O
Shaft	O
Housing	O
opening	O
so	O
as	O
you	O
drop	O
the	O
Input	O
shaft	O
with	O
rear	O
gear	O
&	O
Bearing	O
installed	O
you	O
can	O
them	O
on	O
shaft	O
while	O
you	O
slide	O
it	O
into	O
housing	O
.	O
Slide	O
Shaft	O
in	O
till	O
Bearing	O
Cone	O
is	O
seated	O
in	O
cup	O
and	O
shaft	O
is	O
in	O
Bearing	O
Cone	O
as	O
far	O
as	O
it	O
will	O
go	O
.	O
Slide	O
Input	O
Gear	O
-LRB-	O
item	O
43	O
-RRB-	O
down	O
over	O
Input	O
Shaft	O
till	O
it	O
is	O
bottomed	O
out	O
against	O
External	O
Retaining	O
Ring	O
-LRB-	O
24	O
-RRB-	O
that	O
was	O
installed	O
on	O
shaft	O
earlier	O
.	O
If	O
Gear	O
will	O
not	O
seat	O
against	O
Snap	O
Ring	O
check	O
Number	O
of	O
Shims	O
-LRB-	O
item	O
39	O
-RRB-	O
used	O
at	O
rear	O
Bearing	O
Cap	O
.	O
Drop	O
Outer	O
Input	O
Bearing	O
Cone	O
-LRB-	O
item	O
15	O
-RRB-	O
down	O
over	O
input	O
Shaft	O
till	O
it	O
seats	O
against	O
Gear	O
-LRB-	O
item	O
43	O
-RRB-	O
.	O
Install	O
Outer	O
Bearing	O
Cup	O
-LRB-	O
item	O
14	O
-RRB-	O
into	O
Front	O
Bearing	O
cap	O
-LRB-	O
item	O
2	O
-RRB-	O
using	O
Shims	O
-LRB-	O
item	O
38	O
a/r	O
-RRB-	O
slide	O
front	O
bearing	O
cap	O
down	O
over	O
Input	O
Shaft	O
,	O
Bolt	O
-LRB-	O
item	O
29	O
-RRB-	O
Bearing	O
cap	O
to	O
front	O
of	O
Main	O
Housing	O
snug	O
but	O
do	O
not	O
torque	O
go	O
to	O
step	O
13	O
.	O
There	O
are	O
two	O
adjustments	O
that	O
must	O
be	O
performed	O
now	O
,	O
First	O
is	O
Bearing	O
Pre-Load	O
on	O
Input	O
shaft	O
.	O
Pre-Load	O
should	O
be	O
14	O
''	O
to	O
16	O
''	O
lbs	O
of	O
rolling	O
Torque	O
,	O
this	O
is	O
done	O
by	O
adding	O
or	O
removing	O
shims	O
to	O
front	O
and	O
/	O
or	O
rear	O
cover	O
.	O
DO	O
NOT	O
try	O
to	O
set	O
Gear	O
Back	O
lash	O
at	O
this	O
time	O
leave	O
it	O
wide	O
enough	O
that	O
the	O
Bearing	O
Pre-Load	O
is	O
not	O
affected	O
.	O
When	O
Bearing	O
Pre-Load	O
is	O
correct	O
it	O
is	O
time	O
to	O
set	O
Gear	O
Back	O
-	O
Lash	O
,	O
It	O
will	O
be	O
set	O
at	O
.016	O
''	O
to	O
.019	O
''	O
,	O
this	O
is	O
done	O
by	O
moving	O
Shims	O
,	O
Example	O
if	O
more	O
Back	O
-	O
Lash	O
is	O
needed	O
remove	O
a	O
.007	O
''	O
Shim	O
from	O
rear	O
Bearing	O
cap	O
and	O
add	O
a	O
.007	O
''	O
Shim	O
to	O
front	O
Bearing	O
cap	O
or	O
Vice	O
versa	O
,	O
if	O
less	O
Back-Lash	O
is	O
needed	O
,	O
But	O
always	O
add	O
a	O
shim	O
to	O
the	O
opposite	O
end	O
when	O
one	O
is	O
remove	O
or	O
added	O
this	O
will	O
keep	O
Bearing	O
Pre-Load	O
from	O
changing	O
.	O
Tighten	O
Retaining	O
Bolts	O
-LRB-	O
item	O
24	O
-RRB-	O
on	O
front	O
Bearing	O
cap	O
&	O
-LRB-	O
Item	O
27	O
-RRB-	O
on	O
rear	O
bearing	O
Cap	O
and	O
recheck	O
settings	O
.	O
Install	O
Input	O
Shaft	O
front	O
Seal	O
-LRB-	O
item	O
33	O
-RRB-	O
now	O
,	O
Coat	O
the	O
ID	O
of	O
Seal	O
with	O
Light	O
coat	O
of	O
grease	O
before	O
installing	O
into	O
Bearing	O
cap	O
-LRB-	O
item	O
2	O
-RRB-	O
.	O
Install	O
Side	O
Output	O
Shaft	O
-LRB-	O
Side	O
Drive	O
-RRB-	O
Third	O
&	O
Fourth	O
,	O
Bearings	O
,	O
Gear	O
into	O
Side	O
Drive	O
Housings	O
-LRB-	O
item	O
5	O
-RRB-	O
and	O
install	O
Side	O
Drive	O
Housing	O
Assembly	O
into	O
Main	O
Housing	O
-LRB-	O
item	O
1	O
-RRB-	O
,	O
Left	O
&	O
Right	O
Side	O
Drive	O
Housing	O
Assemblies	O
will	O
Assemble	O
the	O
Same	O
.	O
Install	O
Inner	O
Bearing	O
Cup	O
22	O
-RRB-	O
and	O
Outer	O
Bearing	O
Cup	O
-LRB-	O
item	O
20	O
-RRB-	O
into	O
Side	O
Drive	O
Housing	O
-LRB-	O
item	O
5	O
-RRB-	O
,	O
Install	O
bearing	O
Cups	O
till	O
they	O
are	O
seated	O
into	O
Housing	O
.	O
Install	O
Outer	O
Bearing	O
Cone	O
-LRB-	O
item	O
21	O
-RRB-	O
onto	O
Side	O
Drive	O
Shaft	O
-LRB-	O
item	O
7	O
-RRB-	O
from	O
gear	O
end	O
till	O
it	O
is	O
seated	O
against	O
shoulder	O
on	O
shaft	O
.	O
Drop	O
Shaft	O
into	O
Housing	O
from	O
gear	O
Side	O
.	O
Slide	O
inner	O
Bearing	O
Cone	O
-LRB-	O
item	O
23	O
-RRB-	O
onto	O
Shaft	O
from	O
Gear	O
end	O
.	O
Slide	O
Gear	O
-LRB-	O
item	O
11	O
-RRB-	O
down	O
on	O
Shaft	O
till	O
seated	O
against	O
Bearing	O
Cone	O
.	O
Install	O
Washer	O
-LRB-	O
item	O
45	O
-RRB-	O
on	O
shaft	O
and	O
Screw	O
Slotted	O
Nut	O
-LRB-	O
item	O
36	O
-RRB-	O
onto	O
Shaft	O
.	O
Tighten	O
Nut	O
till	O
slack	O
is	O
removed	O
from	O
Shaft	O
&	O
Bearings	O
,	O
Using	O
a	O
coated	O
Hammer	O
and/or	O
Brass	O
Drift	O
Pin	O
and	O
tap	O
Shaft	O
to	O
make	O
sure	O
Bearings	O
are	O
seated	O
.	O
Tight	O
Nut	O
till	O
you	O
have	O
a	O
Bearing	O
Pre	O
-	O
Load	O
of	O
14	O
''	O
to	O
16	O
''	O
lbs	O
of	O
Rolling	O
Torque	O
,	O
install	O
Cotter	O
Pin	O
-LRB-	O
item	O
19	O
-RRB-	O
into	O
end	O
of	O
Shaft	O
to	O
retain	O
Slotted	O
Nut	O
.	O
Coat	O
Side	O
Drive	O
Seal	O
-LRB-	O
item	O
25	O
-RRB-	O
ID	O
with	O
a	O
light	O
coat	O
of	O
grease	O
and	O
install	O
it	O
into	O
Housing	O
.	O
Repeat	O
this	O
process	O
for	O
the	O
other	O
Side	O
Drive	O
Assembly	O
.	O
When	O
Installing	O
the	O
Side	O
Drive	O
Housing	O
Assembly	O
into	O
the	O
Main	O
Housing	O
Assembly	O
use	O
the	O
Side	O
Drive	O
Housing	O
Shims	O
-LRB-	O
item	O
37	O
a/r	O
-RRB-	O
to	O
adjust	O
Gear	O
Back-Lash	O
,	O
More	O
Shims	O
will	O
increase	O
Back-Lash	O
and	O
Less	O
Shims	O
will	O
decrease	O
it	O
.	O
Set	O
Gears	O
-LRB-	O
item	O
11	O
-RRB-	O
Back-Lash	O
at	O
.016	O
''	O
to	O
.019	O
''	O
clearance	O
.	O
Fill	O
Gearbox	O
with	O
Oil	O
,	O
Before	O
deciding	O
Gearbox	O
is	O
full	O
wait	O
long	O
enough	O
for	O
Oil	O
to	O
run	O
down	O
between	O
Output	O
Shaft	O
Bearing	O
and	O
Side	O
Drive	O
Bearings	O
,	O
Then	O
recheck	O
and	O
refill	O
with	O
Oil	O
,	O
DO	O
NOT	O
fill	O
above	O
Oil	O
Level	O
Plug	O
,	O
install	O
Oil	O
Plugs	O
and	O
check	O
for	O
leaks	O
,	O
After	O
running	O
Mower	O
1/2	O
to	O
1	O
hour	O
check	O
Oil	O
Level	O
and	O
recheck	O
for	O
leaks	O
.	O
GEARBOX	O
P/N	O
00752140	O
&	O
00752140A	O
00752141	O
&	O
00752141A	O
Install	O
Output	O
Shaft	O
-LRB-	O
Blade	O
Shaft	O
-RRB-	O
,	O
Bearings	O
,	O
Gear	O
in	O
Main	O
Housing	O
-LRB-	O
#	O
00752362	O
-RRB-	O
.	O
Install	O
Output	O
shafts	O
Upper	O
Bearing	O
Cup	O
-LRB-	O
#	O
00748537	O
-RRB-	O
into	O
upper	O
portion	O
of	O
Main	O
Housing	O
,	O
Also	O
install	O
inner	O
Bearing	O
Cup	O
-LRB-	O
#	O
00748525	O
-RRB-	O
for	O
Input	O
Shaft	O
into	O
Back	O
side	O
of	O
Main	O
Housing	O
now	O
.	O
Install	O
Upper	O
Bearing	O
Cone	O
-LRB-	O
00748522	O
-RRB-	O
onto	O
top	O
of	O
Output	O
Shaft	O
,	O
from	O
the	O
bottom	O
of	O
Main	O
Housing	O
Slide	O
Output	O
Shaft	O
with	O
upper	O
Bearing	O
Cone	O
into	O
Housing	O
.	O
Slide	O
Lower	O
Bearing	O
Cone	O
-LRB-	O
#	O
00748522	O
-RRB-	O
onto	O
lower	O
end	O
of	O
Out	O
Put	O
Shaft	O
.	O
Install	O
Lower	O
Bearing	O
Cup	O
-LRB-	O
#	O
00020600	O
-RRB-	O
over	O
Output	O
Shaft	O
and	O
into	O
Main	O
Housing	O
.	O
Inspect	O
Lower	O
Bearing	O
Cap	O
-LRB-	O
#	O
00752155	O
-RRB-	O
at	O
seal	O
Area	O
to	O
be	O
sure	O
there	O
are	O
no	O
Burrs	O
or	O
Scratches	O
and	O
if	O
there	O
are	O
remove	O
them	O
.	O
Install	O
Output	O
Seal	O
-LRB-	O
#	O
00748519	O
-RRB-	O
into	O
Lower	O
Bearing	O
Retainer	O
Cap	O
,	O
Coat	O
ID	O
of	O
Seal	O
with	O
a	O
light	O
coat	O
of	O
Grease	O
.	O
Using	O
Shims	O
-LRB-	O
#	O
00748520	O
-RRB-	O
Install	O
the	O
Lower	O
Bearing	O
Retainer	O
Cap	O
use	O
quantity	O
of	O
Shims	O
as	O
required	O
to	O
Set	O
Bearing	O
Pre-Load	O
to	O
14	O
to	O
16	O
inch	O
pounds	O
of	O
rolling	O
torque	O
,	O
After	O
Set	O
remove	O
bearing	O
cap	O
and	O
coat	O
Shims	O
with	O
Gasket	O
Sealer	O
reinstall	O
&	O
Check	O
Bearing	O
Pre-Load	O
.	O
Go	O
to	O
the	O
Top	O
of	O
the	O
Out	O
put	O
Shaft	O
and	O
install	O
the	O
Output	O
Gear	O
-LRB-	O
#	O
00755506	O
-RRB-	O
on	O
top	O
of	O
shaft	O
,	O
This	O
gear	O
will	O
sit	O
on	O
shaft	O
without	O
any	O
holdown	O
.	O
Install	O
Input	O
Shaft	O
,	O
You	O
should	O
already	O
have	O
inner	O
Bearing	O
Cup	O
-LRB-	O
#	O
00748527	O
-RRB-	O
installed	O
into	O
back	O
of	O
Main	O
Housing	O
-LRB-	O
#	O
00752362	O
-RRB-	O
.	O
Take	O
Input	O
Shaft	O
-LRB-	O
#	O
00752363	O
-RRB-	O
and	O
install	O
a	O
Snap	O
Ring	O
-LRB-	O
#	O
00748526	O
-RRB-	O
in	O
Groove	O
near	O
inner	O
Bearing	O
area	O
.	O
Install	O
Another	O
Snap	O
Ring	O
-LRB-	O
#	O
00748526	O
-RRB-	O
on	O
Shaft	O
at	O
gear	O
end	O
.	O
Note	O
there	O
are	O
a	O
number	O
of	O
grooves	O
in	O
Shaft	O
for	O
snap	O
Rings	O
,	O
Make	O
Sure	O
they	O
are	O
installed	O
in	O
the	O
correct	O
grooves	O
that	O
they	O
came	O
out	O
of	O
.	O
With	O
Gearbox	O
Housing	O
laying	O
on	O
its	O
back	O
drop	O
the	O
Inner	O
Bearing	O
Cone	O
into	O
Main	O
Housing	O
,	O
Slide	O
Input	O
Shaft	O
into	O
Bearing	O
.	O
Gearbox	O
00752140	O
/	O
00752140A	O
Slide	O
Input	O
Gear	O
-LRB-	O
#	O
00755506	O
-RRB-	O
onto	O
Input	O
Shaft	O
,	O
Slide	O
Gear	O
Spacer	O
-LRB-	O
#	O
00748533	O
-RRB-	O
onto	O
Input	O
Shaft	O
till	O
it	O
seats	O
against	O
gear	O
.	O
Slide	O
Outer	O
Input	O
Bearing	O
Cone	O
-LRB-	O
00748527	O
-RRB-	O
down	O
over	O
Input	O
shaft	O
.	O
Gearbox	O
00752141	O
&	O
00752141A	O
Gear	O
,	O
Spacer	O
&	O
Snap	O
ring	O
will	O
install	O
on	O
Back	O
Side	O
of	O
input	O
Shaft	O
to	O
rear	O
of	O
main	O
housing	O
.	O
Inspect	O
Bearing	O
Cap	O
-LRB-	O
#	O
00752365	O
-RRB-	O
for	O
burrs	O
or	O
scratches	O
at	O
Seal	O
area	O
.	O
If	O
OK	O
Install	O
Outer	O
Input	O
shaft	O
Bearing	O
into	O
Bearing	O
Retaining	O
Cap	O
-LRB-	O
#	O
00752365	O
-RRB-	O
,	O
Install	O
Input	O
Seal	O
-LRB-	O
#	O
00748536	O
-RRB-	O
into	O
Bearing	O
Cap	O
.	O
Coat	O
ID	O
of	O
Seal	O
with	O
a	O
light	O
coat	O
of	O
grease	O
,	O
and	O
coat	O
input	O
shaft	O
are	O
where	O
seal	O
runs	O
with	O
light	O
coat	O
of	O
grease	O
.	O
Using	O
Shims	O
-LRB-	O
#	O
00748531	O
-RRB-	O
Slide	O
Input	O
Bearing	O
retaining	O
Cap	O
down	O
over	O
Input	O
Shaft	O
,	O
The	O
number	O
of	O
shims	O
required	O
will	O
vary	O
.	O
Tighten	O
Bolts	O
that	O
hold	O
Bearing	O
Cap	O
and	O
Check	O
Pre-Load	O
and	O
Gear	O
Back-Lash	O
,	O
Remove	O
or	O
add	O
Shims	O
as	O
required	O
.	O
Bearing	O
Pre-Load	O
should	O
be	O
14	O
to	O
16	O
inch	O
pounds	O
of	O
rolling	O
torque	O
.	O
Gear	O
Back-Lash	O
should	O
be	O
.017	O
''	O
to	O
.019	O
''	O
,	O
remove	O
or	O
add	O
Shims	O
as	O
required	O
.	O
When	O
this	O
has	O
been	O
Done	O
fill	O
Gearbox	O
with	O
Oil	O
,	O
Before	O
deciding	O
Gearbox	O
is	O
full	O
wait	O
long	O
enough	O
for	O
Oil	O
to	O
run	O
down	O
between	O
Output	O
Shaft	O
Bearing	O
,	O
Then	O
refill	O
with	O
Oil	O
,	O
install	O
Oil	O
Plugs	O
and	O
check	O
for	O
leaks	O
,	O
After	O
running	O
Mower	O
1/2	O
to	O
1	O
hour	O
check	O
Oil	O
Level	O
and	O
recheck	O
for	O
leaks	O
.	O
GEARBOX	O
P/N	O
00753190	O
Install	O
Center	O
Input	O
/	O
Output	O
Shaft	O
-LRB-	O
item	O
13	O
-RRB-	O
,	O
with	O
Rear	O
Bearings	O
,	O
Gear	O
and	O
components	O
as	O
shown	O
in	O
Drawing	O
into	O
Main	O
Housing	O
-LRB-	O
Item	O
12	O
-RRB-	O
,	O
install	O
Input	O
shaft	O
before	O
installing	O
Output	O
Shafts	O
to	O
Wings	O
,	O
Notice	O
Item	O
15	O
,	O
these	O
are	O
compensating	O
washer	O
to	O
keep	O
end	O
play	O
out	O
of	O
Shaft	O
.	O
there	O
may	O
be	O
one	O
ore	O
more	O
used	O
.	O
Install	O
Snap	O
Ring	O
-LRB-	O
Item	O
17	O
-RRB-	O
in	O
Back	O
of	O
Housing	O
-LRB-	O
Item	O
12	O
